UserId,Group,Task,Presentation,NuggetID,UserSummaryNugget
11,1,low,long,11-1-low-12,シナモンの用途として、現地ではガラムマサラに混ぜるのが一般的である
11,1,low,long,11-1-low-13,ヨーロッパに輸出されたシナモンはデザートの香りづけに用いられることが多い
11,1,low,long,11-1-low-14,ヨーロッパに輸出されたシナモンは焼き菓子の香りづけに用いられることが多い
12,1,low,long,12-1-low-01,シナモンの主な原産地はスリランカである
12,1,low,long,12-1-low-02,シナモンの主な原産地はインド南部である
12,1,low,long,12-1-low-03,ヨーロッパのお菓子に広く利用されているシナモンはカシアシナモンである
12,1,low,long,12-1-low-04,カシアシナモンはベトナムが原産である
12,1,low,long,12-1-low-05,カシアシナモンは中国が原産である
12,1,low,long,12-1-low-06,カシアシナモンはインドネシアが原産である
12,1,low,long,12-1-low-07,カシアシナモンは比較的リーズナブルである
12,1,low,long,12-1-low-08,カシアシナモンは風味がよい
12,1,low,long,12-1-low-09,カシアシナモンはビスケットのスパイスにも使われている
12,1,low,long,12-1-low-10,スリランカが原産のシナモンはセイロンと呼ばれる
12,1,low,long,12-1-low-11,セイロンシナモンは高級志向である
12,1,low,long,12-1-low-12,セイロンシナモンはカシアよりもさらに風味がよい
12,1,low,long,12-1-low-13,食べたビスケットが高級品であればスリランカ原産の可能性がある
12,1,low,long,12-1-low-14,パッケージなどから情報を確認することでより正確な原産地がわかる
13,1,low,long,13-1-low-01,シナモンの原産地で最も多いのはスリランカのセイロンシナモンである
13,1,low,long,13-1-low-02,スリランカの南西沿岸部がセイロンシナモンの主な産地である
13,1,low,long,13-1-low-03,セイロンシナモンは高品質である
13,1,low,long,13-1-low-04,セイロンシナモンはクマリンという物質が少ない
13,1,low,long,13-1-low-05,クマリンが少ないためセイロンシナモンは健康にも安全である
13,1,low,long,13-1-low-06,セイロンシナモンは古代から輸出品として世界各国へ輸出されていた
19,1,low,long,19-1-low-01,主な原産地はインドネシアである
19,1,low,long,19-1-low-02,主な原産地はスリランカである
19,1,low,long,19-1-low-03,主な原産地は中国である
19,1,low,long,19-1-low-04,主な原産地はインドである
19,1,low,long,19-1-low-05,原産量の第1位はインドネシアである
19,1,low,long,19-1-low-06,インドネシアは伝統がある
19,1,low,long,19-1-low-07,スリランカの品質は非常に良い
19,1,low,long,19-1-low-08,インド南部のシナモンも品質に定評がある
25,1,low,long,25-1-low-01,シナモンにはセイロンシナモンがある
25,1,low,long,25-1-low-02,シナモンにはカシヤシナモンがある
25,1,low,long,25-1-low-03,セイロンシナモンはスリランカで生産される
25,1,low,long,25-1-low-04,セイロンシナモンはインドで生産される
25,1,low,long,25-1-low-05,カシヤシナモンは中国などで生産される
25,1,low,long,25-1-low-06,ヨーロッパでの流通量が多いのはカシヤシナモンである
25,1,low,long,25-1-low-07,ビスケットに含まれるシナモンは中国が原産地である可能性がある
39,1,low,long,39-1-low-01,セイロンシナモンはスリランカ原産である
39,1,low,long,39-1-low-02,セイロンシナモンはセイロン原産である
39,1,low,long,39-1-low-03,もう一つのタイプのシナモンは中国原産である
39,1,low,long,39-1-low-04,もう一つのタイプのシナモンはインドネシア原産である
39,1,low,long,39-1-low-05,セイロンシナモンは菓子に向いている
39,1,low,long,39-1-low-06,もう一つのタイプのシナモンは料理に向いている
39,1,low,long,39-1-low-07,セイロンシナモンともう一つのタイプのシナモンはどちらも重要な交易品だった
40,1,low,long,40-1-low-01,シナモンの原産地は主に南アジアである
40,1,low,long,40-1-low-02,シナモンの原産地は主に東南アジアである
40,1,low,long,40-1-low-03,セイロンシナモンはスリランカが原産地である
49,1,low,long,49-1-low-01,ビスケットに使われるシナモンの原産地は中国である
49,1,low,long,49-1-low-02,ビスケットに使われるシナモンの原産地はベトナムである
49,1,low,long,49-1-low-03,ビスケットに使われるシナモンの原産地は東南アジアの地域が多い
49,1,low,long,49-1-low-04,中国のシナモンは比較的安価である
49,1,low,long,49-1-low-05,ベトナムのシナモンは比較的安価である
49,1,low,long,49-1-low-06,中国のシナモンは加工に良く使われる
49,1,low,long,49-1-low-07,ベトナムのシナモンは加工に良く使われる
49,1,low,long,49-1-low-08,セイロンシナモンは高級である
49,1,low,long,49-1-low-09,セイロンシナモンの原産地はスリランカである
49,1,low,long,49-1-low-10,セイロンシナモンの原産地はインド南部である
51,1,low,long,51-1-low-01,シナモンの主な原産地はスリランカである
51,1,low,long,51-1-low-02,シナモンの主な原産地はインドである
51,1,low,long,51-1-low-03,シナモンの主な原産地は中国である
51,1,low,long,51-1-low-04,シナモンの主な原産地はベトナムである
51,1,low,long,51-1-low-05,シナモンの主な原産地はインドネシアである
51,1,low,long,51-1-low-06,シナモンはスリランカで生産量が多い
51,1,low,long,51-1-low-07,シナモンはベトナムで生産量が多い
51,1,low,long,51-1-low-08,シナモンは商品使用のため世界各国に輸出されている
52,1,low,long,52-1-low-01,シナモンの世界的な原産地はスリランカである
52,1,low,long,52-1-low-02,シナモンの世界的な原産地はインド南部である
52,1,low,long,52-1-low-03,シナモンの世界的な原産地は中国である
52,1,low,long,52-1-low-04,シナモンの世界的な原産地はベトナムである
52,1,low,long,52-1-low-05,クスノキの栽培は熱帯の気候に適している
52,1,low,long,52-1-low-06,日本ではシナモンを商業的に栽培することは難しいとされている
52,1,low,long,52-1-low-07,ヨーロッパではシナモンを商業的に栽培することは難しいとされている
52,1,low,long,52-1-low-08,アフリカでもシナモンは栽培されている
52,1,low,long,52-1-low-09,中南米でもシナモンは栽培されている
52,1,low,long,52-1-low-10,アフリカでのシナモンの栽培量は少ない
52,1,low,long,52-1-low-11,中南米でのシナモンの栽培量は少ない
52,1,low,long,52-1-low-12,アフリカは主要なシナモンの原産地ではない
52,1,low,long,52-1-low-13,中南米は主要なシナモンの原産地ではない
52,1,low,long,52-1-low-14,スリランカで栽培されているセイロンシナモンは風味が良い
52,1,low,long,52-1-low-15,スリランカで栽培されているセイロンシナモンは高価である
52,1,low,long,52-1-low-16,カシアシナモンは中国で栽培されている
52,1,low,long,52-1-low-17,カシアシナモンは繊細で甘い
52,1,low,long,52-1-low-18,カシアシナモンは料理に使用されている
52,1,low,long,52-1-low-19,カシアシナモンは薬に使用されている
59,1,low,long,59-1-low-01,シナモンには2種類ある
59,1,low,long,59-1-low-02,シナモンにはセイロンシナモンがある
59,1,low,long,59-1-low-03,シナモンにはカシアシナモンがある
59,1,low,long,59-1-low-04,セイロンシナモンは南インドが原産である
59,1,low,long,59-1-low-05,セイロンシナモンはスリランカが原産である
59,1,low,long,59-1-low-06,カシアシナモンは中国が原産である
59,1,low,long,59-1-low-07,カシアシナモンは南アジアが原産である
59,1,low,long,59-1-low-08,セイロンシナモンは真のシナモンと呼ばれる
59,1,low,long,59-1-low-09,セイロンシナモンは品質が高い
59,1,low,long,59-1-low-10,カシアシナモンは流通量が多い
68,1,low,long,68-1-low-01,シナモンにはカシアシナモンがある
68,1,low,long,68-1-low-02,カシアシナモンは中国でつくられる
68,1,low,long,68-1-low-03,カシアシナモンはベトナムでつくられる
68,1,low,long,68-1-low-04,シナモンにはセイロンシナモンがある
68,1,low,long,68-1-low-05,セイロンシナモンはスリランカで作られる
